ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Price_elasticity
687,55,1,5,1,5,3,0,0,0,0,0,0,0,0,0,1,0,6,2,7,3,3,3,3,1,9,1,0,1,1,0,0,0,0,0,0,0,1,2,6,0.023509884372264336
690,60,2,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,5,3,4,5,4,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0.0021687492033957145
692,76,1,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,5,2,6,5,3,2,6,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.33027486219941854
694,73,1,4,1,3,3,1,0,1,0,0,1,0,0,0,0,0,1,3,3,2,6,5,6,1,8,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0.09871314206112228
696,72,1,4,1,3,2,1,1,0,1,0,0,0,0,0,0,0,3,1,8,2,6,2,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0.036599187385468364
698,52,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,2,8,2,6,2,8,3,4,2,1,1,1,0,0,0,0,0,0,0,1,2,6,0.08669528795628731
706,64,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,3,2,4,4,5,1,6,1,0,1,0,0,1,0,1,0,0,0,4,1,1,-0.05760725345946746
707,50,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,2,8,1,1,4,3,4,3,1,0,0,0,1,0,0,0,0,0,0,4,2,1,0.01626289103314152
709,55,2,4,1,5,2,1,0,1,1,0,1,0,0,0,0,0,1,2,6,4,4,3,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,2,0.08926002536348217
712,38,2,4,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,1,4,2,4,4,5,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0.05122158881758676
716,27,2,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,1,2,5,2,4,2,1,0,1,0,0,0,0,1,0,0,0,4,2,1,0.07602244298923794
730,80,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,2,6,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-0.0049651830159500865
739,43,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,9,3,6,5,7,2,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.02507576791989341
740,28,2,4,1,5,2,1,1,1,0,1,1,0,1,0,0,0,1,2,6,4,5,5,6,5,4,2,0,0,0,0,0,0,0,1,0,0,4,2,1,-0.14691950715695723
743,23,2,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,3,2,5,5,7,3,4,4,4,1,0,0,1,0,0,0,0,0,0,0,3,1,5,-0.26429108032793874
745,73,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,6,1,6,4,2,4,4,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.02652056394661878
756,67,1,5,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4,1,6,3,3,3,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.12901331609903288
758,64,2,4,1,3,2,1,0,0,1,0,0,1,0,0,0,0,2,2,8,1,6,4,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,2,6,0.10883691114625416
773,57,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,3,5,1,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.027108211571519686
777,45,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.17004968303772175
798,72,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,4,2,6,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.002800427473795178
802,41,2,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,4,3,5,7,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.08453866663201189
804,58,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,3,2,4,4,7,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,-0.03436386345157991
809,79,2,4,1,2,2,1,1,1,0,0,0,1,0,0,0,0,2,2,9,1,4,3,2,4,4,1,0,0,0,0,0,0,1,0,0,0,5,2,1,-0.032098413583840524
821,71,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,6,5,3,1,9,1,1,1,0,0,1,1,0,0,0,0,1,2,1,0.06855933854851279
827,80,1,4,1,2,3,1,0,1,0,1,0,0,0,0,0,0,2,1,4,2,6,4,6,1,9,1,1,1,0,1,0,0,0,0,0,0,2,2,2,0.037097957224223856
829,63,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,8,1,5,5,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.5687151877142816
846,30,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,3,5,5,4,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.06689215032355392
847,58,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,4,3,5,1,1,1,0,0,1,0,0,0,0,0,1,1,6,0.07161343316700551
850,19,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.03353413491916252
851,78,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,2,2,3,3,3,5,1,1,1,0,0,1,0,0,0,0,0,1,2,3,0.14548667137328306
855,67,1,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.08430256251620405
870,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.12468797571115942
871,52,1,5,1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,3,6,3,6,5,7,4,10,2,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.08968530804434616
874,38,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,4,2,8,1,2,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,6,0.5699024815661737
877,81,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,2,6,5,5,1,8,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.09060278279593241
884,74,1,4,1,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,6,2,6,5,5,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0.1381054805812444
894,78,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,4,3,5,1,0,1,0,0,1,0,0,0,0,0,1,2,2,0.08178553495970878
901,56,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,1,4,5,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.08308534814110205
902,72,1,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,4,3,7,4,3,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0.03097207087980155
910,77,1,2,1,5,3,1,1,0,1,0,0,0,0,0,0,0,3,2,5,2,6,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,2,2,0.14206037719405015
928,80,1,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,5,6,4,6,1,1,0,0,0,0,1,0,0,0,0,1,1,2,0.26672538873747303
930,69,1,5,2,5,2,1,0,0,0,0,0,1,0,0,0,0,2,3,6,1,6,5,7,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,1,-0.07673438064024118
935,44,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,7,3,6,1,0,1,1,0,0,1,0,0,0,0,1,1,1,-0.1458683966028497
945,80,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1,1,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.12871859146157497
947,59,2,4,2,5,3,0,0,1,1,0,0,0,0,0,0,0,3,2,6,3,6,3,8,1,7,1,1,1,0,0,1,0,1,0,0,0,4,2,6,0.0423290293817186
952,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,3,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.03353413491916252
953,68,1,4,1,3,2,1,0,0,0,0,1,1,0,0,0,0,1,3,4,1,5,5,3,2,7,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0.017982151642854334
954,79,1,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,2,4,2,6,4,3,3,6,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.053302296453730386
976,72,2,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,2,6,4,5,3,6,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0.017063604471357238
979,59,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1,6,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,1,0.08172684412757447
999,72,1,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,3,2,7,2,6,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,3,-0.030090870724949093
1001,59,1,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,4,3,9,4,6,3,2,4,3,2,0,0,0,0,0,0,0,0,1,0,1,2,6,-0.11601754636982438
1004,54,2,4,1,5,2,1,0,1,0,1,0,1,0,0,0,0,5,2,3,2,3,4,3,4,6,1,1,0,0,0,1,0,0,0,0,0,4,2,1,0.004344606469666293
1030,76,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,3,3,9,2,6,4,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.07207088979169803
1034,78,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,1,3,2,2,5,4,6,4,7,1,0,1,0,0,0,0,0,0,0,0,4,2,2,-0.014034520562993119
1037,74,1,4,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,9,2,6,5,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.3184444005547947
1046,58,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,3,1,9,2,1,3,4,4,4,2,0,0,1,0,0,0,0,0,0,0,1,2,2,0.14721840350294702
1048,33,2,4,2,5,3,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,4,4,5,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.1768471914878944
1049,80,1,4,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,7,1,6,5,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.13903042960593237
1053,59,1,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4,4,2,3,4,3,8,1,0,0,0,0,0,0,1,0,0,0,4,1,1,0.1394991922526645
1059,56,1,4,1,3,2,0,1,1,0,1,0,0,0,0,0,0,1,1,5,2,4,5,5,2,7,1,1,0,1,0,1,0,0,0,0,0,1,1,3,-0.0711008011464791
1062,69,1,5,2,4,3,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,6,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,3,0.01748797159883709
1064,69,1,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,2,1,6,2,6,4,3,4,5,1,0,0,0,1,0,0,0,0,0,0,2,2,3,0.07880543323898218
1071,78,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,4,7,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-0.02653447714819081
1081,66,1,4,1,1,2,1,0,1,1,0,0,0,0,1,0,0,2,2,6,2,6,3,4,1,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.0030841268092772767
1090,72,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,2,6,5,7,3,9,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.12066474858988993
1097,74,1,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,5,3,6,4,3,2,8,1,1,1,0,0,1,0,0,0,0,0,4,2,1,0.10160856059591447
1099,65,2,4,1,2,1,1,1,0,0,0,1,1,0,0,0,0,1,2,6,1,5,4,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,1,2,0.054498333433965436
1101,82,2,4,2,5,2,0,1,0,0,0,0,0,0,0,0,0,6,3,9,2,7,1,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.11168374155232391
1103,57,1,5,2,5,2,1,1,0,0,0,1,1,0,0,0,0,1,3,4,1,6,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,0.12756574781242247
1106,77,1,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,6,3,6,5,5,3,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.020427668501119885
1107,70,1,5,1,4,2,1,0,0,1,0,0,0,0,0,0,0,3,2,6,2,6,5,4,4,7,1,1,0,0,0,0,1,0,0,0,0,1,2,1,0.01542222493823786
1117,69,2,5,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,7,2,6,4,3,1,6,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-0.141698611814857
1123,70,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,4,5,6,5,6,1,1,1,0,0,1,0,0,0,0,0,4,1,1,0.292769843803384
1126,81,1,4,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,2,7,3,6,5,4,4,5,1,0,0,0,0,0,0,0,1,0,0,4,1,1,-0.21620994342252936
1128,60,1,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,5,1,3,3,2,1,3,1,0,0,0,0,1,0,0,0,0,0,1,1,2,-0.13327354151252135
1130,51,1,4,2,3,2,0,1,1,0,0,0,0,0,0,0,0,6,2,4,1,2,3,1,4,3,1,0,1,0,0,0,0,1,0,0,0,6,2,1,-0.24693476997663089
1135,53,1,4,1,5,2,1,0,1,0,0,0,0,0,0,0,0,1,2,8,1,1,5,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,0.05431797598011831
1143,45,2,4,1,4,2,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,5,5,3,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,6,0.1934946234020376
1156,75,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.3180895302257237
1161,62,2,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,5,2,6,5,3,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.1714437341793028
1162,69,2,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,4,2,4,4,4,1,9,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.05370537980331694
1174,77,1,5,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,2,3,2,6,5,5,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.6703880781220808
1183,43,2,5,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,2,5,0.0029208681644811996
1185,75,1,5,1,2,2,1,0,1,0,0,0,1,0,0,0,0,2,2,5,2,6,5,5,4,6,1,1,0,0,0,0,0,1,0,0,0,5,2,1,0.07209507229990719
1198,71,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,2,4,3,6,1,0,1,1,0,1,0,0,0,0,0,1,2,3,0.08168872770160207
1199,49,1,4,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,2,4,1,1,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,1,1,-0.2745070601273152
1206,83,2,4,1,3,3,0,1,0,0,0,0,0,0,0,0,0,3,1,8,2,6,5,3,1,8,1,0,0,0,0,0,0,0,0,1,0,5,2,3,0.17291608178512136
1207,27,2,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,2,2,5,2,6,5,3,3,4,1,1,1,1,0,0,0,0,0,0,0,1,2,3,-0.04735304166510795
1208,49,1,4,1,5,2,1,1,1,0,0,1,1,0,0,0,0,1,3,5,4,3,5,5,3,7,1,1,1,0,0,0,0,1,0,0,0,4,2,1,-0.023968140693355067
1209,74,1,5,1,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,3,2,6,3,6,4,5,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.062314553934466055
1213,35,2,4,1,5,2,1,1,0,1,0,0,1,0,0,0,0,1,1,6,1,1,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-0.11638434594085412
1215,53,1,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,6,2,6,5,5,2,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.004379912155654003
1218,67,1,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,1,5,6,3,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.021223433977461705
1224,73,1,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,4,3,9,1,6,5,3,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.19266043128653987
1232,64,1,4,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,2,4,2,6,3,5,1,8,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0.03357824465997124
1238,69,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,6,2,6,3,3,3,7,1,1,1,0,0,1,1,0,0,0,0,1,2,1,0.03455463464812028
1244,62,1,5,2,5,2,0,0,0,0,0,0,0,0,1,0,0,1,3,8,1,1,4,3,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.04118766020721504
1248,77,1,2,2,2,2,1,1,1,0,0,0,1,0,0,0,0,1,1,4,2,6,5,5,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,2,0.19082699619841892
1250,50,1,4,1,3,2,1,1,0,0,0,0,1,0,0,0,0,2,1,3,3,4,4,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.25686492426375307
1252,43,2,5,1,2,2,1,1,0,1,1,0,1,0,0,0,0,2,2,6,3,2,3,2,3,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.05816285974390002
1255,66,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,3,6,5,3,1,7,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.11814105613726555
1257,77,1,4,1,5,3,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,1,2,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.13341696465293607
1260,61,2,5,1,4,2,1,1,1,1,1,0,0,0,0,0,0,1,3,5,2,6,5,5,4,6,1,0,0,1,0,0,0,0,0,0,0,1,2,1,-0.16014421669973808
1265,74,1,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,3,2,7,1,6,5,4,4,5,1,0,0,0,0,0,1,0,0,0,0,4,2,6,0.000969619700142435
1266,47,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,5,5,1,9,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0.06391009937183809
1290,40,2,4,1,2,2,1,0,0,1,0,0,1,0,0,0,0,2,1,9,2,6,4,2,4,4,1,0,0,0,0,0,0,0,1,0,0,4,2,6,-0.36216687957705196
1299,30,2,3,1,5,3,1,0,0,1,0,0,0,0,0,0,0,1,2,5,1,1,3,2,5,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.012579951250609811
1308,83,2,4,2,4,2,0,1,1,0,0,0,0,0,0,0,0,1,1,9,1,6,4,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.0021642163644222936
1310,73,1,5,1,1,2,1,1,0,1,1,0,0,0,0,0,0,1,1,6,2,6,4,3,1,9,1,1,1,0,1,0,0,0,0,0,0,1,2,1,0.0742939506440562
1311,65,2,4,1,4,2,0,0,0,1,0,0,0,1,0,0,0,1,2,4,2,2,5,7,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,3,0.10902057449320929
1334,63,1,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,5,6,1,9,1,1,1,0,0,0,0,0,0,1,0,1,2,1,-0.07999843366263891
1341,79,1,5,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,5,1,6,5,3,1,5,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.11653832779040756
1344,63,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,6,3,9,1,1,3,1,5,4,1,1,0,0,0,0,0,0,0,0,0,6,2,2,0.100147105677616
1349,72,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,2,3,2,6,4,4,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.155002017535611
1350,73,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,5,5,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.08303297081312619
1357,72,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,5,3,2,3,4,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.0015134702402981072
1361,56,2,5,1,5,3,1,1,1,0,0,1,1,0,0,0,0,1,1,5,2,3,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0.07434075179293573
1374,74,1,5,1,2,2,0,0,1,1,1,0,0,0,0,0,0,1,2,3,2,6,4,3,5,6,1,1,0,1,0,1,0,0,0,0,0,1,2,2,-0.0513417593156037
1377,46,1,4,1,2,2,1,0,1,0,1,0,0,0,0,0,0,2,3,4,4,1,4,6,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.0530118837584046
1379,41,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2,6,4,3,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,0.039672014266599165
1380,70,2,4,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,7,1,6,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,0.25032112960740355
1382,74,2,5,1,3,2,1,1,0,0,0,1,1,0,0,0,0,1,2,7,1,2,5,2,4,4,1,0,0,0,0,0,0,1,0,0,0,1,2,6,-0.15230523061723272
1390,35,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,1,5,4,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.1253456544962454
1397,58,1,5,1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,5,2,5,4,4,1,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.08453326425975635
1398,73,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,2,1,6,2,6,4,4,3,5,2,1,0,0,0,0,0,0,0,0,0,1,2,3,0.015013818530479298
1406,55,1,5,2,2,3,1,0,1,1,1,0,0,0,0,0,0,1,1,5,3,1,5,6,1,6,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-0.11163682638611908
1416,65,2,4,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,2,7,2,6,5,5,4,5,1,1,1,0,0,1,1,0,0,0,0,4,2,1,-0.1585539397129855
1430,53,2,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,6,3,2,3,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.1255989337013533
1436,78,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,4,5,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0.01082927819166446
1437,54,1,4,1,2,3,1,1,1,0,0,0,0,0,0,0,0,2,3,8,3,4,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.08653767855703007
1447,42,2,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,1,2,9,1,1,3,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-0.24399932153366058
1453,57,1,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,6,1,2,5,2,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.04661596763704305
1464,73,2,4,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,6,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0.008130638266866788
1471,66,1,4,1,5,3,1,0,1,1,0,0,0,0,0,0,0,3,3,8,2,5,4,7,4,6,1,1,1,0,0,0,0,0,0,0,0,1,2,4,-0.004441749489864116
1483,75,1,4,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1,6,5,2,1,6,1,0,0,1,0,1,0,0,0,0,0,1,1,1,-0.04935589404255382
1484,75,2,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,5,2,6,4,8,3,8,1,1,1,1,0,0,0,0,0,0,0,1,2,4,0.06141502825335524
1487,58,1,4,1,3,2,1,1,1,1,1,0,0,0,0,0,0,1,1,6,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,1,-0.004632764381631776
1490,81,1,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,6,5,7,4,6,1,1,0,0,0,0,1,0,0,0,0,1,2,1,0.15786203682282451
1499,62,2,4,1,4,3,1,1,0,0,0,0,0,0,0,0,0,2,2,7,2,6,5,7,4,4,2,1,1,0,0,0,0,0,0,0,0,4,2,2,0.028240534980094475
1501,48,2,4,2,5,3,0,1,1,1,0,0,0,0,0,0,0,2,2,7,1,1,4,3,4,6,1,0,1,0,0,0,0,1,0,0,0,6,2,2,0.016164421651792438
1506,79,2,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,9,2,6,5,7,3,7,1,1,1,0,0,1,1,0,0,0,0,1,1,4,-0.13276766156423428
1510,63,1,4,1,4,2,1,1,0,0,0,1,0,0,0,0,0,1,2,4,2,6,5,5,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.13054667163831762
1531,67,1,5,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,2,4,1,1,5,7,1,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-0.06179245315113184
1536,71,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,6,4,3,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0.07962549348468609
1538,67,1,5,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,6,2,6,4,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.15736578482713967
1567,68,1,5,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,2,7,2,6,5,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.011993119310018674
1574,84,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,1,6,3,2,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.012001444103945658
