ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Price_elasticity
682,70,1,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,2,2,3,1,6,4,2,4,4,1,1,1,0,0,1,0,0,0,0,0,4,2,2,-0.09391803845934939
687,55,1,5,1,5,3,0,0,0,0,0,0,0,0,0,1,0,6,2,7,3,3,3,3,1,9,1,0,1,1,0,0,0,0,0,0,0,1,2,6,-0.04963018249375165
690,60,2,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,5,3,4,5,4,2,0,0,0,0,0,0,1,0,0,0,1,2,1,-0.04115540305847576
692,76,1,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,5,2,6,5,3,2,6,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.13817580858388653
694,73,1,4,1,3,3,1,0,1,0,0,1,0,0,0,0,0,1,3,3,2,6,5,6,1,8,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0.0018751059252731712
696,72,1,4,1,3,2,1,1,0,1,0,0,0,0,0,0,0,3,1,8,2,6,2,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.03190527048526727
698,52,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,2,8,2,6,2,8,3,4,2,1,1,1,0,0,0,0,0,0,0,1,2,6,-0.33076799010764035
706,64,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,3,2,4,4,5,1,6,1,0,1,0,0,1,0,1,0,0,0,4,1,1,-0.026445181257675768
707,50,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,2,8,1,1,4,3,4,3,1,0,0,0,1,0,0,0,0,0,0,4,2,1,-0.034869256012403135
709,55,2,4,1,5,2,1,0,1,1,0,1,0,0,0,0,0,1,2,6,4,4,3,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-0.056662113950047756
712,38,2,4,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,1,4,2,4,4,5,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.11645959379893227
716,27,2,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,1,2,5,2,4,2,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-0.22501550728414477
730,80,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,2,6,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.41708705087372105
739,43,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,9,3,6,5,7,2,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.06173916471937202
740,28,2,4,1,5,2,1,1,1,0,1,1,0,1,0,0,0,1,2,6,4,5,5,6,5,4,2,0,0,0,0,0,0,0,1,0,0,4,2,1,-0.11259317811290619
743,23,2,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,3,2,5,5,7,3,4,4,4,1,0,0,1,0,0,0,0,0,0,0,3,1,5,-0.10634055997256096
745,73,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,6,1,6,4,2,4,4,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.1343785754125292
756,67,1,5,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4,1,6,3,3,3,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.09198069746121608
758,64,2,4,1,3,2,1,0,0,1,0,0,1,0,0,0,0,2,2,8,1,6,4,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,2,6,0.05679715978575181
773,57,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,3,5,1,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.058104253099020196
777,45,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.15828834085349452
798,72,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,4,2,6,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.08828381144123738
802,41,2,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,4,3,5,7,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.163531468081551
804,58,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,3,2,4,4,7,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,-0.13105297583335332
809,79,2,4,1,2,2,1,1,1,0,0,0,1,0,0,0,0,2,2,9,1,4,3,2,4,4,1,0,0,0,0,0,0,1,0,0,0,5,2,1,-0.09085750308943959
821,71,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,6,5,3,1,9,1,1,1,0,0,1,1,0,0,0,0,1,2,1,-0.07175776574451095
827,80,1,4,1,2,3,1,0,1,0,1,0,0,0,0,0,0,2,1,4,2,6,4,6,1,9,1,1,1,0,1,0,0,0,0,0,0,2,2,2,-0.03049812788272903
829,63,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,8,1,5,5,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.7079090718193332
846,30,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,3,5,5,4,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.07085189905115563
847,58,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,4,3,5,1,1,1,0,0,1,0,0,0,0,0,1,1,6,-0.04319705801304798
850,19,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.16762827417189252
851,78,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,2,2,3,3,3,5,1,1,1,0,0,1,0,0,0,0,0,1,2,3,-0.11359239788192314
855,67,1,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.08609083513038004
870,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.02909847793816201
871,52,1,5,1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,3,6,3,6,5,7,4,10,2,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.1583107145770661
874,38,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,4,2,8,1,2,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.1773355773170749
877,81,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,2,6,5,5,1,8,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.055733136926398655
884,74,1,4,1,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,6,2,6,5,5,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.024679721524459033
894,78,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,4,3,5,1,0,1,0,0,1,0,0,0,0,0,1,2,2,-0.18116247504183977
901,56,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,1,4,5,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.036398134522976286
902,72,1,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,4,3,7,4,3,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-0.01626670355610072
910,77,1,2,1,5,3,1,1,0,1,0,0,0,0,0,0,0,3,2,5,2,6,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,2,2,-0.08805862199463999
928,80,1,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,5,6,4,6,1,1,0,0,0,0,1,0,0,0,0,1,1,2,-0.05908405275094923
930,69,1,5,2,5,2,1,0,0,0,0,0,1,0,0,0,0,2,3,6,1,6,5,7,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,1,-0.18773986095620923
935,44,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,7,3,6,1,0,1,1,0,0,1,0,0,0,0,1,1,1,-0.11975944244940091
945,80,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1,1,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.0979274850541291
947,59,2,4,2,5,3,0,0,1,1,0,0,0,0,0,0,0,3,2,6,3,6,3,8,1,7,1,1,1,0,0,1,0,1,0,0,0,4,2,6,0.024878801306797656
952,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,3,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.16762827417189252
953,68,1,4,1,3,2,1,0,0,0,0,1,1,0,0,0,0,1,3,4,1,5,5,3,2,7,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0.0027199205500375205
954,79,1,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,2,4,2,6,4,3,3,6,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.011260677190283633
976,72,2,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,2,6,4,5,3,6,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.15383970713789424
979,59,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1,6,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,1,0.12651186004971998
999,72,1,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,3,2,7,2,6,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,3,0.006039570353463684
1001,59,1,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,4,3,9,4,6,3,2,4,3,2,0,0,0,0,0,0,0,0,1,0,1,2,6,-0.09124168604169193
1004,54,2,4,1,5,2,1,0,1,0,1,0,1,0,0,0,0,5,2,3,2,3,4,3,4,6,1,1,0,0,0,1,0,0,0,0,0,4,2,1,-0.12495831755055938
1030,76,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,3,3,9,2,6,4,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.00448448862621483
1034,78,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,1,3,2,2,5,4,6,4,7,1,0,1,0,0,0,0,0,0,0,0,4,2,2,-0.0606295002391162
1037,74,1,4,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,9,2,6,5,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.0630323821727464
1046,58,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,3,1,9,2,1,3,4,4,4,2,0,0,1,0,0,0,0,0,0,0,1,2,2,-0.15838650128602955
1048,33,2,4,2,5,3,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,4,4,5,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.11645773540629205
1049,80,1,4,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,7,1,6,5,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.017431212468421994
1053,59,1,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4,4,2,3,4,3,8,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.19630773547520633
1059,56,1,4,1,3,2,0,1,1,0,1,0,0,0,0,0,0,1,1,5,2,4,5,5,2,7,1,1,0,1,0,1,0,0,0,0,0,1,1,3,-0.0914177565504152
1062,69,1,5,2,4,3,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,6,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,3,-0.008967092716544828
1064,69,1,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,2,1,6,2,6,4,3,4,5,1,0,0,0,1,0,0,0,0,0,0,2,2,3,-0.034174368332793144
1071,78,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,4,7,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0.0076094864727779075
1081,66,1,4,1,1,2,1,0,1,1,0,0,0,0,1,0,0,2,2,6,2,6,3,4,1,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.04550575365768383
1090,72,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,2,6,5,7,3,9,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.12431067674084736
1097,74,1,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,5,3,6,4,3,2,8,1,1,1,0,0,1,0,0,0,0,0,4,2,1,-0.12908865319376608
1099,65,2,4,1,2,1,1,1,0,0,0,1,1,0,0,0,0,1,2,6,1,5,4,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,1,2,-0.06510800860817481
1101,82,2,4,2,5,2,0,1,0,0,0,0,0,0,0,0,0,6,3,9,2,7,1,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.11105761739767661
1103,57,1,5,2,5,2,1,1,0,0,0,1,1,0,0,0,0,1,3,4,1,6,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,-0.0013051583261616255
1106,77,1,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,6,3,6,5,5,3,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.02754048240268412
1107,70,1,5,1,4,2,1,0,0,1,0,0,0,0,0,0,0,3,2,6,2,6,5,4,4,7,1,1,0,0,0,0,1,0,0,0,0,1,2,1,0.06591156110775645
1117,69,2,5,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,7,2,6,4,3,1,6,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-0.10294890856590652
1123,70,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,4,5,6,5,6,1,1,1,0,0,1,0,0,0,0,0,4,1,1,-0.1321098364486021
1126,81,1,4,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,2,7,3,6,5,4,4,5,1,0,0,0,0,0,0,0,1,0,0,4,1,1,-0.11870124758476629
1128,60,1,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,5,1,3,3,2,1,3,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.0794574270819585
1130,51,1,4,2,3,2,0,1,1,0,0,0,0,0,0,0,0,6,2,4,1,2,3,1,4,3,1,0,1,0,0,0,0,1,0,0,0,6,2,1,-0.0739193244700528
1135,53,1,4,1,5,2,1,0,1,0,0,0,0,0,0,0,0,1,2,8,1,1,5,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.07455873261000498
1143,45,2,4,1,4,2,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,5,5,3,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.14159809833899917
1156,75,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.10803367035018596
1161,62,2,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,5,2,6,5,3,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.17633387633666722
1162,69,2,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,4,2,4,4,4,1,9,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.09631859341599865
1174,77,1,5,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,2,3,2,6,5,5,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.0073161812041162766
1183,43,2,5,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,2,5,-0.0905348167055562
1185,75,1,5,1,2,2,1,0,1,0,0,0,1,0,0,0,0,2,2,5,2,6,5,5,4,6,1,1,0,0,0,0,0,1,0,0,0,5,2,1,-0.12441144539539367
1198,71,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,2,4,3,6,1,0,1,1,0,1,0,0,0,0,0,1,2,3,0.004368681650996591
1199,49,1,4,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,2,4,1,1,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,1,1,0.07697877568319805
1206,83,2,4,1,3,3,0,1,0,0,0,0,0,0,0,0,0,3,1,8,2,6,5,3,1,8,1,0,0,0,0,0,0,0,0,1,0,5,2,3,-0.01699293481568442
1207,27,2,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,2,2,5,2,6,5,3,3,4,1,1,1,1,0,0,0,0,0,0,0,1,2,3,-0.05382107290573985
1208,49,1,4,1,5,2,1,1,1,0,0,1,1,0,0,0,0,1,3,5,4,3,5,5,3,7,1,1,1,0,0,0,0,1,0,0,0,4,2,1,-0.008252427451485135
1209,74,1,5,1,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,3,2,6,3,6,4,5,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.01101740895978046
1213,35,2,4,1,5,2,1,1,0,1,0,0,1,0,0,0,0,1,1,6,1,1,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-0.014653544016364333
1215,53,1,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,6,2,6,5,5,2,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.051134211287255746
1218,67,1,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,1,5,6,3,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.06817110875092688
1224,73,1,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,4,3,9,1,6,5,3,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.07308256548306533
1232,64,1,4,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,2,4,2,6,3,5,1,8,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.1302950720753257
1238,69,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,6,2,6,3,3,3,7,1,1,1,0,0,1,1,0,0,0,0,1,2,1,-0.039307922777634
1244,62,1,5,2,5,2,0,0,0,0,0,0,0,0,1,0,0,1,3,8,1,1,4,3,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.052012308133347736
1248,77,1,2,2,2,2,1,1,1,0,0,0,1,0,0,0,0,1,1,4,2,6,5,5,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,2,-0.009582956979627525
1250,50,1,4,1,3,2,1,1,0,0,0,0,1,0,0,0,0,2,1,3,3,4,4,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.05956657616390191
1252,43,2,5,1,2,2,1,1,0,1,1,0,1,0,0,0,0,2,2,6,3,2,3,2,3,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.04159282628130908
1255,66,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,3,6,5,3,1,7,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.09462125904359704
1257,77,1,4,1,5,3,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,1,2,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.09139524404801354
1260,61,2,5,1,4,2,1,1,1,1,1,0,0,0,0,0,0,1,3,5,2,6,5,5,4,6,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0.0028466899377419504
1265,74,1,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,3,2,7,1,6,5,4,4,5,1,0,0,0,0,0,1,0,0,0,0,4,2,6,-0.16512234127565514
1266,47,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,5,5,1,9,1,0,0,0,1,0,0,0,0,0,0,2,1,1,-0.024013253312212553
1290,40,2,4,1,2,2,1,0,0,1,0,0,1,0,0,0,0,2,1,9,2,6,4,2,4,4,1,0,0,0,0,0,0,0,1,0,0,4,2,6,-0.14160580956051055
1299,30,2,3,1,5,3,1,0,0,1,0,0,0,0,0,0,0,1,2,5,1,1,3,2,5,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.0013066352224384782
1308,83,2,4,2,4,2,0,1,1,0,0,0,0,0,0,0,0,1,1,9,1,6,4,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.14205900915277542
1310,73,1,5,1,1,2,1,1,0,1,1,0,0,0,0,0,0,1,1,6,2,6,4,3,1,9,1,1,1,0,1,0,0,0,0,0,0,1,2,1,-0.01800409446340444
1311,65,2,4,1,4,2,0,0,0,1,0,0,0,1,0,0,0,1,2,4,2,2,5,7,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,3,-0.07216956813050408
1334,63,1,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,5,6,1,9,1,1,1,0,0,0,0,0,0,1,0,1,2,1,-0.2269430576608106
1341,79,1,5,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,5,1,6,5,3,1,5,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.15142729660146387
1344,63,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,6,3,9,1,1,3,1,5,4,1,1,0,0,0,0,0,0,0,0,0,6,2,2,0.015535786616298312
1349,72,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,2,3,2,6,4,4,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.06106094695969128
1350,73,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,5,5,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.02452635676811242
1357,72,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,5,3,2,3,4,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.018363926038919703
1361,56,2,5,1,5,3,1,1,1,0,0,1,1,0,0,0,0,1,1,5,2,3,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.005415471349529694
1374,74,1,5,1,2,2,0,0,1,1,1,0,0,0,0,0,0,1,2,3,2,6,4,3,5,6,1,1,0,1,0,1,0,0,0,0,0,1,2,2,0.10670046533873724
1377,46,1,4,1,2,2,1,0,1,0,1,0,0,0,0,0,0,2,3,4,4,1,4,6,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.028637766274853274
1379,41,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2,6,4,3,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.07471217674656969
1380,70,2,4,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,7,1,6,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.31637855462393005
1382,74,2,5,1,3,2,1,1,0,0,0,1,1,0,0,0,0,1,2,7,1,2,5,2,4,4,1,0,0,0,0,0,0,1,0,0,0,1,2,6,-0.08927900167702532
1390,35,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,1,5,4,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.1897781838958167
1397,58,1,5,1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,5,2,5,4,4,1,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.09133321371053736
1398,73,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,2,1,6,2,6,4,4,3,5,2,1,0,0,0,0,0,0,0,0,0,1,2,3,0.01789093836390563
1406,55,1,5,2,2,3,1,0,1,1,1,0,0,0,0,0,0,1,1,5,3,1,5,6,1,6,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-0.03931719457319393
1416,65,2,4,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,2,7,2,6,5,5,4,5,1,1,1,0,0,1,1,0,0,0,0,4,2,1,-0.25697976912872456
1430,53,2,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,6,3,2,3,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.38793463008348666
1436,78,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,4,5,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.038239082442843304
1437,54,1,4,1,2,3,1,1,1,0,0,0,0,0,0,0,0,2,3,8,3,4,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.009381213882673132
1447,42,2,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,1,2,9,1,1,3,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0.012320794809411475
1453,57,1,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,6,1,2,5,2,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.08549170547979837
1464,73,2,4,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,6,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0.011229176175215842
1471,66,1,4,1,5,3,1,0,1,1,0,0,0,0,0,0,0,3,3,8,2,5,4,7,4,6,1,1,1,0,0,0,0,0,0,0,0,1,2,4,-0.025858904494602743
1483,75,1,4,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1,6,5,2,1,6,1,0,0,1,0,1,0,0,0,0,0,1,1,1,-0.042380770860923
1484,75,2,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,5,2,6,4,8,3,8,1,1,1,1,0,0,0,0,0,0,0,1,2,4,-0.15268559172156748
1487,58,1,4,1,3,2,1,1,1,1,1,0,0,0,0,0,0,1,1,6,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.060553256511421676
1490,81,1,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,6,5,7,4,6,1,1,0,0,0,0,1,0,0,0,0,1,2,1,-0.04699460321986809
1499,62,2,4,1,4,3,1,1,0,0,0,0,0,0,0,0,0,2,2,7,2,6,5,7,4,4,2,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.12209729119052355
1501,48,2,4,2,5,3,0,1,1,1,0,0,0,0,0,0,0,2,2,7,1,1,4,3,4,6,1,0,1,0,0,0,0,1,0,0,0,6,2,2,-0.045026262708506334
1506,79,2,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,9,2,6,5,7,3,7,1,1,1,0,0,1,1,0,0,0,0,1,1,4,-0.11611127055053239
1510,63,1,4,1,4,2,1,1,0,0,0,1,0,0,0,0,0,1,2,4,2,6,5,5,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.017880841259540838
1531,67,1,5,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,2,4,1,1,5,7,1,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-0.024210674180737038
1536,71,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,6,4,3,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0.02346767222516716
1538,67,1,5,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,6,2,6,4,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.03235240355272936
1567,68,1,5,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,2,7,2,6,5,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.18644834462747178
