ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Price_elasticity
682,70,1,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,2,2,3,1,6,4,2,4,4,1,1,1,0,0,1,0,0,0,0,0,4,2,2,-0.09391803845934941
687,55,1,5,1,5,3,0,0,0,0,0,0,0,0,0,1,0,6,2,7,3,3,3,3,1,9,1,0,1,1,0,0,0,0,0,0,0,1,2,6,-0.049630182493751965
690,60,2,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,5,3,4,5,4,2,0,0,0,0,0,0,1,0,0,0,1,2,1,-0.0411554030584759
692,76,1,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,5,2,6,5,3,2,6,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.1381758085838868
694,73,1,4,1,3,3,1,0,1,0,0,1,0,0,0,0,0,1,3,3,2,6,5,6,1,8,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0.0018751059252731556
696,72,1,4,1,3,2,1,1,0,1,0,0,0,0,0,0,0,3,1,8,2,6,2,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.03190527048526717
698,52,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,2,8,2,6,2,8,3,4,2,1,1,1,0,0,0,0,0,0,0,1,2,6,-0.33076799010764063
706,64,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,3,2,4,4,5,1,6,1,0,1,0,0,1,0,1,0,0,0,4,1,1,-0.026445181257675882
707,50,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,2,8,1,1,4,3,4,3,1,0,0,0,1,0,0,0,0,0,0,4,2,1,-0.03486925601240331
709,55,2,4,1,5,2,1,0,1,1,0,1,0,0,0,0,0,1,2,6,4,4,3,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-0.05666211395004794
712,38,2,4,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,1,4,2,4,4,5,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.11645959379893223
716,27,2,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,1,2,5,2,4,2,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-0.2250155072841447
730,80,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,2,6,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.4170870508737207
739,43,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,9,3,6,5,7,2,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.0617391647193723
740,28,2,4,1,5,2,1,1,1,0,1,1,0,1,0,0,0,1,2,6,4,5,5,6,5,4,2,0,0,0,0,0,0,0,1,0,0,4,2,1,-0.11259317811290624
743,23,2,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,3,2,5,5,7,3,4,4,4,1,0,0,1,0,0,0,0,0,0,0,3,1,5,-0.10634055997256107
745,73,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,6,1,6,4,2,4,4,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.13437857541252937
756,67,1,5,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4,1,6,3,3,3,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.0919806974612159
758,64,2,4,1,3,2,1,0,0,1,0,0,1,0,0,0,0,2,2,8,1,6,4,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,2,6,0.05679715978575171
773,57,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,3,5,1,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.05810425309902045
777,45,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.15828834085349472
798,72,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,4,2,6,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.08828381144123758
802,41,2,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,4,3,5,7,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.16353146808155114
804,58,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,3,2,4,4,7,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,-0.1310529758333535
809,79,2,4,1,2,2,1,1,1,0,0,0,1,0,0,0,0,2,2,9,1,4,3,2,4,4,1,0,0,0,0,0,0,1,0,0,0,5,2,1,-0.09085750308943981
821,71,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,6,5,3,1,9,1,1,1,0,0,1,1,0,0,0,0,1,2,1,-0.07175776574451108
827,80,1,4,1,2,3,1,0,1,0,1,0,0,0,0,0,0,2,1,4,2,6,4,6,1,9,1,1,1,0,1,0,0,0,0,0,0,2,2,2,-0.03049812788272922
829,63,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,8,1,5,5,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.7079090718193329
846,30,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,3,5,5,4,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.07085189905115581
847,58,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,4,3,5,1,1,1,0,0,1,0,0,0,0,0,1,1,6,-0.04319705801304804
850,19,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.16762827417189263
851,78,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,2,2,3,3,3,5,1,1,1,0,0,1,0,0,0,0,0,1,2,3,-0.11359239788192334
855,67,1,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.08609083513037992
870,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.029098477938162153
871,52,1,5,1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,3,6,3,6,5,7,4,10,2,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.15831071457706636
874,38,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,4,2,8,1,2,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.17733557731707475
877,81,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,2,6,5,5,1,8,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.05573313692639889
884,74,1,4,1,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,6,2,6,5,5,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.024679721524459335
894,78,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,4,4,3,5,1,0,1,0,0,1,0,0,0,0,0,1,2,2,-0.18116247504183997
901,56,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,1,4,5,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.036398134522976446
902,72,1,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,4,3,7,4,3,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-0.01626670355610094
910,77,1,2,1,5,3,1,1,0,1,0,0,0,0,0,0,0,3,2,5,2,6,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,2,2,-0.08805862199464018
928,80,1,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,5,6,4,6,1,1,0,0,0,0,1,0,0,0,0,1,1,2,-0.059084052750949315
930,69,1,5,2,5,2,1,0,0,0,0,0,1,0,0,0,0,2,3,6,1,6,5,7,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,1,-0.18773986095620948
935,44,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,7,3,6,1,0,1,1,0,0,1,0,0,0,0,1,1,1,-0.11975944244940122
945,80,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1,1,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.09792748505412928
947,59,2,4,2,5,3,0,0,1,1,0,0,0,0,0,0,0,3,2,6,3,6,3,8,1,7,1,1,1,0,0,1,0,1,0,0,0,4,2,6,0.024878801306797503
952,58,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,3,8,6,6,5,8,1,4,2,1,0,0,0,0,1,0,0,0,0,1,2,2,-0.16762827417189263
953,68,1,4,1,3,2,1,0,0,0,0,1,1,0,0,0,0,1,3,4,1,5,5,3,2,7,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0.002719920550037271
954,79,1,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,2,4,2,6,4,3,3,6,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.011260677190283855
976,72,2,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,2,6,4,5,3,6,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.15383970713789438
979,59,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1,6,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,1,0.12651186004971998
999,72,1,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,3,2,7,2,6,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,3,0.006039570353463785
1001,59,1,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,4,3,9,4,6,3,2,4,3,2,0,0,0,0,0,0,0,0,1,0,1,2,6,-0.09124168604169221
1004,54,2,4,1,5,2,1,0,1,0,1,0,1,0,0,0,0,5,2,3,2,3,4,3,4,6,1,1,0,0,0,1,0,0,0,0,0,4,2,1,-0.12495831755055926
1030,76,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,3,3,9,2,6,4,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.004484488626214914
1034,78,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,1,3,2,2,5,4,6,4,7,1,0,1,0,0,0,0,0,0,0,0,4,2,2,-0.060629500239116264
1037,74,1,4,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,9,2,6,5,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.06303238217274612
1046,58,1,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,3,1,9,2,1,3,4,4,4,2,0,0,1,0,0,0,0,0,0,0,1,2,2,-0.15838650128602955
1048,33,2,4,2,5,3,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,4,4,5,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.11645773540629187
1049,80,1,4,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,7,1,6,5,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.01743121246842206
1053,59,1,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4,4,2,3,4,3,8,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.19630773547520633
1059,56,1,4,1,3,2,0,1,1,0,1,0,0,0,0,0,0,1,1,5,2,4,5,5,2,7,1,1,0,1,0,1,0,0,0,0,0,1,1,3,-0.0914177565504153
1062,69,1,5,2,4,3,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,6,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,3,-0.008967092716545189
1064,69,1,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,2,1,6,2,6,4,3,4,5,1,0,0,0,1,0,0,0,0,0,0,2,2,3,-0.03417436833279327
1071,78,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,4,7,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0.007609486472777518
1081,66,1,4,1,1,2,1,0,1,1,0,0,0,0,1,0,0,2,2,6,2,6,3,4,1,6,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.045505753657683994
1090,72,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,2,6,5,7,3,9,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.12431067674084749
1097,74,1,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,5,3,6,4,3,2,8,1,1,1,0,0,1,0,0,0,0,0,4,2,1,-0.12908865319376597
1099,65,2,4,1,2,1,1,1,0,0,0,1,1,0,0,0,0,1,2,6,1,5,4,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,1,2,-0.06510800860817487
1101,82,2,4,2,5,2,0,1,0,0,0,0,0,0,0,0,0,6,3,9,2,7,1,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.11105761739767656
1103,57,1,5,2,5,2,1,1,0,0,0,1,1,0,0,0,0,1,3,4,1,6,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,-0.0013051583261619363
1106,77,1,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,6,3,6,5,5,3,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.027540482402684335
1107,70,1,5,1,4,2,1,0,0,1,0,0,0,0,0,0,0,3,2,6,2,6,5,4,4,7,1,1,0,0,0,0,1,0,0,0,0,1,2,1,0.06591156110775619
1117,69,2,5,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,7,2,6,4,3,1,6,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-0.10294890856590673
1123,70,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,4,5,6,5,6,1,1,1,0,0,1,0,0,0,0,0,4,1,1,-0.1321098364486021
1126,81,1,4,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,2,7,3,6,5,4,4,5,1,0,0,0,0,0,0,0,1,0,0,4,1,1,-0.1187012475847663
1128,60,1,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,5,1,3,3,2,1,3,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.0794574270819583
1130,51,1,4,2,3,2,0,1,1,0,0,0,0,0,0,0,0,6,2,4,1,2,3,1,4,3,1,0,1,0,0,0,0,1,0,0,0,6,2,1,-0.07391932447005264
1135,53,1,4,1,5,2,1,0,1,0,0,0,0,0,0,0,0,1,2,8,1,1,5,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.07455873261000513
1143,45,2,4,1,4,2,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,5,5,3,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.1415980983389992
1156,75,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.1080336703501862
1161,62,2,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,5,2,6,5,3,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.1763338763366675
1162,69,2,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,4,2,4,4,4,1,9,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.09631859341599865
1174,77,1,5,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,2,3,2,6,5,5,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.007316181204116158
1183,43,2,5,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,6,2,2,3,3,3,3,2,1,0,0,0,1,0,0,0,0,0,1,2,5,-0.0905348167055564
1185,75,1,5,1,2,2,1,0,1,0,0,0,1,0,0,0,0,2,2,5,2,6,5,5,4,6,1,1,0,0,0,0,0,1,0,0,0,5,2,1,-0.124411445395394
1198,71,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,2,4,3,6,1,0,1,1,0,1,0,0,0,0,0,1,2,3,0.004368681650996626
1199,49,1,4,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,2,4,1,1,5,4,4,7,1,0,1,0,0,0,0,1,0,0,0,4,1,1,0.07697877568319812
1206,83,2,4,1,3,3,0,1,0,0,0,0,0,0,0,0,0,3,1,8,2,6,5,3,1,8,1,0,0,0,0,0,0,0,0,1,0,5,2,3,-0.016992934815684542
1207,27,2,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,2,2,5,2,6,5,3,3,4,1,1,1,1,0,0,0,0,0,0,0,1,2,3,-0.05382107290574011
1208,49,1,4,1,5,2,1,1,1,0,0,1,1,0,0,0,0,1,3,5,4,3,5,5,3,7,1,1,1,0,0,0,0,1,0,0,0,4,2,1,-0.008252427451485094
1209,74,1,5,1,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,3,2,6,3,6,4,5,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.011017408959780255
1213,35,2,4,1,5,2,1,1,0,1,0,0,1,0,0,0,0,1,1,6,1,1,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-0.01465354401636462
1215,53,1,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,6,2,6,5,5,2,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.051134211287255565
1218,67,1,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,2,1,5,6,3,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.06817110875092705
1224,73,1,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,4,3,9,1,6,5,3,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.07308256548306541
1232,64,1,4,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,2,4,2,6,3,5,1,8,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-0.13029507207532587
1238,69,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,6,2,6,3,3,3,7,1,1,1,0,0,1,1,0,0,0,0,1,2,1,-0.03930792277763422
1244,62,1,5,2,5,2,0,0,0,0,0,0,0,0,1,0,0,1,3,8,1,1,4,3,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.0520123081333473
1248,77,1,2,2,2,2,1,1,1,0,0,0,1,0,0,0,0,1,1,4,2,6,5,5,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,2,-0.00958295697962766
1250,50,1,4,1,3,2,1,1,0,0,0,0,1,0,0,0,0,2,1,3,3,4,4,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.05956657616390204
1252,43,2,5,1,2,2,1,1,0,1,1,0,1,0,0,0,0,2,2,6,3,2,3,2,3,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.0415928262813094
1255,66,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,3,6,5,3,1,7,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.09462125904359722
1257,77,1,4,1,5,3,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,1,2,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.09139524404801347
1260,61,2,5,1,4,2,1,1,1,1,1,0,0,0,0,0,0,1,3,5,2,6,5,5,4,6,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0.002846689937741806
1265,74,1,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,3,2,7,1,6,5,4,4,5,1,0,0,0,0,0,1,0,0,0,0,4,2,6,-0.16512234127565528
1266,47,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,5,5,1,9,1,0,0,0,1,0,0,0,0,0,0,2,1,1,-0.02401325331221288
1290,40,2,4,1,2,2,1,0,0,1,0,0,1,0,0,0,0,2,1,9,2,6,4,2,4,4,1,0,0,0,0,0,0,0,1,0,0,4,2,6,-0.14160580956051055
1299,30,2,3,1,5,3,1,0,0,1,0,0,0,0,0,0,0,1,2,5,1,1,3,2,5,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.0013066352224383835
1308,83,2,4,2,4,2,0,1,1,0,0,0,0,0,0,0,0,1,1,9,1,6,4,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.14205900915277533
1310,73,1,5,1,1,2,1,1,0,1,1,0,0,0,0,0,0,1,1,6,2,6,4,3,1,9,1,1,1,0,1,0,0,0,0,0,0,1,2,1,-0.018004094463404417
1311,65,2,4,1,4,2,0,0,0,1,0,0,0,1,0,0,0,1,2,4,2,2,5,7,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,3,-0.07216956813050415
1334,63,1,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,5,6,1,9,1,1,1,0,0,0,0,0,0,1,0,1,2,1,-0.22694305766081083
1341,79,1,5,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,5,1,6,5,3,1,5,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-0.15142729660146406
1344,63,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,6,3,9,1,1,3,1,5,4,1,1,0,0,0,0,0,0,0,0,0,6,2,2,0.015535786616298243
1349,72,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,2,3,2,6,4,4,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.061060946959691415
1350,73,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,5,5,4,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.024526356768112677
1357,72,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,5,3,2,3,4,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.018363926038919433
1361,56,2,5,1,5,3,1,1,1,0,0,1,1,0,0,0,0,1,1,5,2,3,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.005415471349529977
1374,74,1,5,1,2,2,0,0,1,1,1,0,0,0,0,0,0,1,2,3,2,6,4,3,5,6,1,1,0,1,0,1,0,0,0,0,0,1,2,2,0.10670046533873703
1377,46,1,4,1,2,2,1,0,1,0,1,0,0,0,0,0,0,2,3,4,4,1,4,6,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.028637766274853132
1379,41,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2,6,4,3,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.0747121767465696
1380,70,2,4,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,7,1,6,5,2,4,3,2,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.31637855462393005
1382,74,2,5,1,3,2,1,1,0,0,0,1,1,0,0,0,0,1,2,7,1,2,5,2,4,4,1,0,0,0,0,0,0,1,0,0,0,1,2,6,-0.08927900167702563
1390,35,2,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,1,5,4,3,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-0.18977818389581674
1397,58,1,5,1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,5,2,5,4,4,1,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.09133321371053754
1398,73,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,2,1,6,2,6,4,4,3,5,2,1,0,0,0,0,0,0,0,0,0,1,2,3,0.01789093836390539
1406,55,1,5,2,2,3,1,0,1,1,1,0,0,0,0,0,0,1,1,5,3,1,5,6,1,6,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-0.039317194573194124
1416,65,2,4,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,2,7,2,6,5,5,4,5,1,1,1,0,0,1,1,0,0,0,0,4,2,1,-0.2569797691287247
1430,53,2,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,6,3,2,3,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.38793463008348666
1436,78,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,4,5,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.03823908244284356
1437,54,1,4,1,2,3,1,1,1,0,0,0,0,0,0,0,0,2,3,8,3,4,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.0093812138826731
1447,42,2,4,2,5,3,0,0,1,0,0,0,0,0,0,0,0,1,2,9,1,1,3,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0.012320794809411464
1453,57,1,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,6,1,2,5,2,4,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0.08549170547979797
1464,73,2,4,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,6,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0.011229176175215523
1471,66,1,4,1,5,3,1,0,1,1,0,0,0,0,0,0,0,3,3,8,2,5,4,7,4,6,1,1,1,0,0,0,0,0,0,0,0,1,2,4,-0.025858904494603062
1483,75,1,4,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1,6,5,2,1,6,1,0,0,1,0,1,0,0,0,0,0,1,1,1,-0.04238077086092319
1484,75,2,4,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,5,2,6,4,8,3,8,1,1,1,1,0,0,0,0,0,0,0,1,2,4,-0.15268559172156748
1487,58,1,4,1,3,2,1,1,1,1,1,0,0,0,0,0,0,1,1,6,2,6,4,7,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.06055325651142172
1490,81,1,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,2,3,5,2,6,5,7,4,6,1,1,0,0,0,0,1,0,0,0,0,1,2,1,-0.04699460321986829
1499,62,2,4,1,4,3,1,1,0,0,0,0,0,0,0,0,0,2,2,7,2,6,5,7,4,4,2,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.12209729119052355
1501,48,2,4,2,5,3,0,1,1,1,0,0,0,0,0,0,0,2,2,7,1,1,4,3,4,6,1,0,1,0,0,0,0,1,0,0,0,6,2,2,-0.04502626270850641
1506,79,2,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,9,2,6,5,7,3,7,1,1,1,0,0,1,1,0,0,0,0,1,1,4,-0.11611127055053246
1510,63,1,4,1,4,2,1,1,0,0,0,1,0,0,0,0,0,1,2,4,2,6,5,5,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.017880841259540734
1531,67,1,5,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,2,4,1,1,5,7,1,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-0.024210674180737086
1536,71,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,6,4,3,4,6,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0.02346767222516701
1538,67,1,5,1,2,2,1,0,0,0,0,0,1,0,0,0,0,2,1,6,2,6,4,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.03235240355272964
1567,68,1,5,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,2,7,2,6,5,5,3,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.18644834462747198
